1	3000
2	3000
3	3000
4	3000
5	3000
6	3000
7	3000
8	3000
9	3000
10	3000
11	3000
12	3000
13	3000
14	3000
15	3000
16	3000
17	3000
18	3000
19	3000
20	3000
21	3000
22	3000
23	3000
24	3000
25	3000
26	3000
27	3000
28	3000
29	3000
30	3000
31	3000
32	3000
33	3000
34	3000
35	3000
36	3000
37	3000
38	3000
39	3000
40	3000
41	3000
42	3000
43	3000
44	3000
45	3000
46	3000
47	3000
48	3000
49	3000
50	3000
51	3000
52	3000
53	3000
54	3000
55	3000
56	3000
57	3000
58	3000
59	3000
60	3000
61	3000
62	3000
63	3000
64	3000
65	3000
66	3000
67	3000
68	3000
69	3000
70	3000
71	3000
72	3000
73	3000
74	3000
75	3000
76	3000
77	3000
78	3000
79	3000
80	3000
81	3000
82	3000
83	3000
84	3000
85	3000
86	3000
87	3000
88	3000
89	3000
90	3000
91	3000
92	3000
93	3000
94	3000
95	3000
96	3000
97	3000
98	3000
99	3000
100	3000
101	3000
102	3000
103	3000
104	3000
105	3000
106	3000
107	3000
108	3000
109	3000
110	3000
111	3000
112	3000
113	3000
114	3000
115	3000
116	3000
117	3000
118	3000
119	3000
120	3000
121	3000
122	3000
123	3000
124	3000
125	3000
126	3000
127	3000
128	3000
